public_id,split,runtime_sec,volume_load_sec,roi_sec,inference_sec,volume_shape,roi_shape
mela_0085,train,3.1131906509399414,3.081636428833008,0.031554222106933594,0.0,"(512, 512, 512)","(512, 512, 10)"
mela_0086,train,1.8192625045776367,1.768172264099121,0.04743385314941406,0.0036563873291015625,"(512, 512, 429)","(512, 512, 10)"
mela_0087,train,1.1959924697875977,1.1646525859832764,0.03133988380432129,0.0,"(512, 512, 288)","(512, 512, 10)"
mela_0088,train,1.38437819480896,1.3682479858398438,0.014123678207397461,0.00200653076171875,"(512, 512, 351)","(512, 512, 10)"
mela_0089,train,2.0699329376220703,2.05619215965271,0.013740777969360352,0.0,"(512, 512, 473)","(512, 512, 10)"
mela_0090,train,1.6501450538635254,1.6138617992401123,0.036283254623413086,0.0,"(512, 512, 387)","(512, 512, 10)"
mela_0091,train,1.4488744735717773,1.417571783065796,0.031302690505981445,0.0,"(512, 512, 335)","(512, 512, 10)"
mela_0091,train,1.4502613544464111,1.4203286170959473,0.027928829193115234,0.002003908157348633,"(512, 512, 335)","(512, 512, 10)"
mela_0092,train,1.6748881340026855,1.6489741802215576,0.02591395378112793,0.0,"(512, 512, 379)","(512, 512, 10)"
mela_0093,train,1.8277158737182617,1.7967464923858643,0.03096938133239746,0.0,"(512, 512, 392)","(512, 512, 10)"
mela_0094,train,2.477017879486084,2.4453747272491455,0.03164315223693848,0.0,"(512, 512, 586)","(512, 512, 10)"
mela_0095,train,1.4745242595672607,1.4016220569610596,0.05726885795593262,0.015633344650268555,"(512, 512, 341)","(512, 512, 10)"
mela_0096,train,1.6786434650421143,1.6468455791473389,0.03179788589477539,0.0,"(512, 512, 349)","(512, 512, 10)"
mela_0097,train,2.642277240753174,2.6074612140655518,0.03209257125854492,0.0027234554290771484,"(512, 512, 426)","(512, 512, 10)"
mela_0098,train,0.344728946685791,0.3067202568054199,0.038008689880371094,0.0,"(512, 512, 64)","(512, 512, 10)"
mela_0099,train,1.835463047027588,1.835463047027588,0.0,0.0,"(512, 512, 429)","(512, 512, 10)"
mela_0100,train,2.0919089317321777,2.070591688156128,0.021317243576049805,0.0,"(512, 512, 451)","(512, 512, 10)"
mela_0101,train,2.130145788192749,2.0985705852508545,0.03157520294189453,0.0,"(512, 512, 469)","(512, 512, 10)"
mela_0102,train,2.1506338119506836,2.104609251022339,0.0440213680267334,0.002003192901611328,"(512, 512, 511)","(512, 512, 10)"
mela_0103,train,2.186371326446533,2.138531446456909,0.04082083702087402,0.00701904296875,"(512, 512, 555)","(512, 512, 10)"
mela_0104,train,2.479417085647583,2.43035888671875,0.04905819892883301,0.0,"(512, 512, 635)","(512, 512, 10)"
mela_0105,train,1.871544361114502,1.806706190109253,0.06283068656921387,0.0020074844360351562,"(512, 512, 485)","(512, 512, 10)"
mela_0106,train,2.004279375076294,1.972388505935669,0.031890869140625,0.0,"(512, 512, 526)","(512, 512, 10)"
mela_0107,train,2.0106263160705566,1.9765870571136475,0.03203582763671875,0.0020034313201904297,"(512, 512, 507)","(512, 512, 10)"
mela_0108,train,1.2948520183563232,1.2471942901611328,0.0317995548248291,0.015858173370361328,"(512, 512, 336)","(512, 512, 10)"
